id,BIO_anno,class
2805,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2806,O O O O O O,2
2807,O O O O O O O O O O O,2
2808,O O O O O O O O O O O O O O O O,2
2809,O O O O O O O O O O O O O O O O O,2
2810,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2811,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2812,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2813,O O O O O O O O O O,2
2814,O O O O O O,2
2815,O O O O O O O O O O O O O O O O O O O O O,2
2816,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2817,O O O O O O O O O O O O O O O,2
2818,O O O O O O O O O O O O O O O O O O O O,2
2819,O O O O O O O O O O O O O,2
2820,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2821,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2822,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2823,O O O O O O O O O O O O O,2
2824,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2825,O O O O O O O O O O,2
2826,O O O O O O O O O O O O O O O O O O O O O O,2
2827,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2828,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2829,O O O O O O O O O O O O O O O O O O O O O,2
2830,O O O O O O O O O O O O O O O O O,2
2831,O O O O O O O O O,2
2832,O O O O O O O O O O O O O O O O,2
2833,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2834,O O O O O O O O O O O O O O O O O O,2
2835,O O O O O O,2
2836,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2837,O O O O O O O O O O,2
2838,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2839,O O O O O O O O O O,2
2840,O O O O O O O O O O O,2
2841,O O O O O O,2
2842,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2843,O O O O O O O O O O O O O O O,2
2844,O O O O O O O O O O O O O O O O O O O,2
2845,O O O O O O O O O O,2
2846,O O O O O O O O O O O O O O O O O O O O O O O O,2
2847,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2848,O O O O O O,2
2849,O O O O O O O O O O O O,2
2850,O O O O O O O O O O O O O O O O O O O O O O O,2
2851,O O O O O O O O O O O O O O O O O O,2
2852,O O O O O O O O O,2
2853,O O O O O O O O O O O O O O O O O O O O,2
2854,O O O O O O,2
2855,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2856,O O O O O O O O O O O O O O,2
2857,O O O O O O O O O O O O O O O O O O O,2
2858,O O O O O O O O O O O O O O O,2
2859,O O O O O O O O O,2
2860,O O O O O O O O O O O O O O O O,2
2861,O O O O O,2
2862,O O O O O O O O O O O O O,2
2863,O O O O O O O,2
2864,O O O O O O O O,2
2865,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2866,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2867,O O O O O O O O O O O O O O O O O O O O O,2
2868,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2869,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2870,O O O O O O O O O O O O O O,2
2871,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2872,O O O O O O O O O O O O O O O O O O O O O O,2
2873,O O O O,2
2874,O O O O O O O O O,2
2875,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2876,O O O O O O O,2
2877,O O O O O O O O O O O O O O O O O O O O O O O,2
2878,O O O O O O O O O O O O O O O O O O O O,2
2879,O O O O O O O O O O O,2
2880,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2881,O O O O O O O O O O O O O O O O O,2
2882,O O O O O O O O,2
2883,O O O O O O O O O O O O O O O O O O,2
2884,O O O O O O O O O,2
2885,O O O O O,2
2886,O O O O O O O O O O O O O O O O,2
2887,O O O O O O O,2
2888,O O O O O O,2
2889,O O O O O O O O O O O O O O O O O O O O O O O O O,2
2890,O O O O O O O O O O O O O O O O O O O,2
2891,O O O O O O O O O O,2
2892,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2893,O O O O O O O O O O O O O O O O O O O O O O O,2
2894,O O O O O,2
2895,O O O O O O,2
2896,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2897,O O O O O O O,2
2898,O O O O O O O O O,2
2899,O O O O O O O O O O O O O O O,2
2900,O O O O O O O O O O O O O,2
2901,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2902,O O O O O O O O O O O O O O,2
2903,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2904,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2905,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2906,O O O O O O O O O O O O O O O O O,2
2907,O O O O O O O O O O O O O O O O O O O O,2
2908,O O O O O O O O O,2
2909,O O O O O O O O O O O O O O O O O O,2
2910,O O O O O O O O O O O O O O O O O,2
2911,O O O O O O O O O O O O O O O,2
2912,O O O O O O O O O O O O O O O O O O O O O O,2
2913,O O O O O O O O O O O O O O O O O O O,2
2914,O O O O O O O O O O,2
2915,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2916,O O O O O O O O O O O O O O O O O,2
2917,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2918,O O O O O O O O O O O O O O O O O O O O O,2
2919,O O O O O O,2
2920,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2921,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2922,O O O O O O O O O O O O O O O O O O O,2
2923,O O O O O O O O O O O O O O O O O O O O O O O O O,2
2924,O O O O O O O O O O O O O O O,2
2925,O O O O O O O O O,2
2926,O O O O O O O O O O O O,2
2927,O O O O O O O O O O O O O O O O O O O,2
2928,O O O O O O O O O O O O O O O,2
2929,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2930,O O O O O O O O O O O O O O O O O O,2
2931,O O O O O O O O O O O O O O O,2
2932,O O O O O O O O,2
2933,O O O O O O O O O O O O O O O O O O O,2
2934,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2935,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2936,O O O O O O O O O O O O O O O O O O O O,2
2937,O O O O O O O O O O O O O O O O O O O O O O,2
2938,O O O O O O,2
2939,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2940,O O O O O O O O O O O O O O O,2
2941,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2942,O O O O O O O O O O O O O O,2
2943,O O O O O O O O O O O O O O O O O O O O O O O O O,2
2944,O O O O O O O O O O O O,2
2945,O O O O O O O O O O O O O O O,2
2946,O O O O O O O O O O,2
2947,O O O O O O O,2
2948,O O O O O O O O,2
2949,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2950,O O O O O O O O O O O O O O,2
2951,O O O O O O O O O O O O O O O O O O O O O O O O O,2
2952,O O O O O O O,2
2953,O O O O O O O O O O O O O O O O O O O,2
2954,O O O O O O O O O O O O O O O O O O O O O O,2
2955,O O O O O O O O O O O O O O O O O,2
2956,O O O O O O O O O O O O O O O O,2
2957,O O O O O O O O O O O O O O O,2
2958,O O O O O O O,2
2959,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2960,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2961,O O O O O O O O O,2
2962,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2963,O O O O,2
2964,O O O O O O O O O O O O O O O O O O O O O,2
2965,O O O O O O O O O O O,2
2966,O O O O O O O O O O O O O O O O O,2
2967,O O O O O O O O,2
2968,O O O O O O O O,2
2969,O O O O O O O O O O O O,2
2970,O O O O O O O O O O O O O O O O O O O O O O O,2
2971,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2972,O O O O O O O O O O O O O,2
2973,O O O O O O O O O O O O O O O O O O O O O O,2
2974,O O O O O O O O O O O O O O O O O,2
2975,O O O O O O O O O O O O O O O O O O O O O O O O,2
2976,O O O O O O O O O O O O,2
2977,O O O O O O O O O O O O O O O O O O O O,2
2978,O O O O O O O O O O O O O O O O O O O,2
2979,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2980,O O O O O O O O O O,2
2981,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2982,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2983,O O O O,2
2984,O O O O O O O O O O O O O O O O O O O O O,2
2985,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2986,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2987,O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2988,O O O O O O O,2
2989,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2990,O O O O O O O O O O O O O O O O O O O O O O O O,2
2991,O O O O O O O O O,2
2992,O O O O O,2
2993,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2994,O O O O O O O O O O O O O O O O O,2
2995,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2996,O O O O O O O O O,2
2997,O O O O O O,2
2998,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
2999,O O O O O O O O O O O O O O O O O O,2
3000,O O O,2
3001,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3002,O O O O O O O O O O O O O O O O O O O O,2
3003,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3004,O O O O O O O O O O O O O O O O O O O O O O,2
3005,O O O O O O O O O O O O O O O O O O O O,2
3006,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3007,O O O O O,2
3008,O O O O O O O O O O O O O O O O O O O O O O O O O,2
3009,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3010,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3011,O O O O O O O O O O O O O O O O,2
3012,O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3013,O O O O O O O O O O O O O O O O O O O O O O O O O,2
3014,O O O O O O O O O O O O O O O O,2
3015,O O O O O O O O O O O O O O O O O,2
3016,O O O O O,2
3017,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3018,O O O O O O O,2
3019,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3020,O O O O O O O O O O O O O,2
3021,O O O O O O O O O O O O O O O O,2
3022,O O O O O O O O O,2
3023,O O O O O O,2
3024,O O O O O O O O,2
3025,O O O O O O O O O O O O O O O O O,2
3026,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3027,O O O O O O O O O O O O O O,2
3028,O O O O O O O O O,2
3029,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3030,O O O O O O O O O O O O,2
3031,O O O O O O O O O O,2
3032,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3033,O O O O O O O,2
3034,O O O O O O O O O O O O O O O O O O O O O,2
3035,O O O O O O O O O O,2
3036,O O O O O O O O O O,2
3037,O O O O O O O O O O O O O O O O O O,2
3038,O O O O O O,2
3039,O O O O O O O O O,2
3040,O O O O O O O O O O O O O O O O O O O,2
3041,O O O O O O O O O O O O O O O O O O O O O,2
3042,O O O O O O O O O O,2
3043,O O O O O O O O O O O O,2
3044,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3045,O O O O O O O O O O O O O O O O O O O O O O O O,2
3046,O O O O O O O O O O O O,2
3047,O O O O O O O O O O O O O O O O O,2
3048,O O O O O O O O O O O O O O O O O O O O O,2
3049,O O O O O O O O O,2
3050,O O O O O O,2
3051,O O O O O O O O O O O O O O O O O O O O O O O,2
3052,O O O O O O O O O O O O,2
3053,O O O O O,2
3054,O O O O O O O O O O O O O O O O O O O O O O,2
3055,O O O O O O O O O O,2
3056,O O O O O O O O O O O O O O O,2
3057,O O O O O O O O O O O O O O,2
3058,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3059,O O O O O O O O O O O O,2
3060,O O O O O O O,2
3061,O O O O O O O O O O O O O O O O O O O O O O O O O,2
3062,O O O O O O O O O O O O,2
3063,O O O O O O O O O O O O O O,2
3064,O O O O O O O O O O O O O O O O,2
3065,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3066,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3067,O O O O O O O O O O O O O,2
3068,O O O O O O O O O O O O,2
3069,O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3070,O O O O O O,2
3071,O O O O O O O O O,2
3072,O O O O O O O O O O O O O O,2
3073,O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3074,O O O O O O O O O O O O O O O O,2
3075,O O O O O O O O O O O O O O O O O O O O O O O O,2
3076,O O O O O O O O O O,2
3077,O O O O O O O,2
3078,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3079,O O O O O O O O O O O O O O,2
3080,O O O O O O O O O O O O O O O O O,2
3081,O O O O O O O O O O O O O,2
3082,O O O O O O O O O O O O O O O O O O O O,2
3083,O O O O O O O O O O O O O O O O O O O O,2
3084,O O O O O O O O O O O O O O O O,2
3085,O O O O O O O O O O O,2
3086,O O O O O O O O O O O O O O O,2
3087,O O O O O O O O O O O O O O,2
3088,O O O O O O O O O O O O O O O O O O,2
3089,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3090,O O O O O O O O O O O O O O O O O,2
3091,O O O O O O O O,2
3092,O O O O O O,2
3093,O O O O O O O O O O,2
3094,O O O O O O O O O O O,2
3095,O O O O O O O O,2
3096,O O O O O O O O O O O O O O,2
3097,O O O O O O,2
3098,O O O O O O O,2
3099,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3100,O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3101,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3102,O O O O,2
3103,O O O O O O O O O O O,2
3104,O O O O O O O O O O O O O O,2
3105,O O O O O O O O O O O O O O O O O O O O,2
3106,O O O O O O O,2
3107,O O O O O O O O,2
3108,O O O O O O O O O O O O O O O O O O O O O,2
3109,O O O O O O O O O O O O,2
3110,O O O O O O O O O O O O O O O O O O,2
3111,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
